20806,IR-0025860,Subject line of auto-created incidents in prod do not contain subject of incoming message
20807,IR-0025861,User receiving permission error when attempting to approve RFC
20808,IR-0025862,URGENT!!!! Unable to access All Ticket View
20809,IR-0025863,ChangeGear error report
20810,IR-0025864,Panel colors different after upgrade
20811,IR-0025865,Crystal Reports install help
20812,IR-0025866,Passthrough authentication on Crystal Reports
20813,IR-0025867,Help with a Workflow Issue
20814,IR-0025868,Changing labels on StartPage for Flex
20815,IR-0025869,License file
20817,IR-0025871,Concerns with upgrade to 5.0
20818,IR-0025872,My sunview portal
20819,IR-0025873,Desktop client
20820,IR-0025874,old views
20821,IR-0025875,Wants to revert back to the old CG color scheme
20822,IR-0025876,website redirect
20823,IR-0025877,FW: Email Connector not Started
20824,IR-0025878,2 questions
20826,IR-0025880,Issues with Change Gear Services/ Authentication
20827,IR-0025881,Default Site Prompts for Credentials
20828,IR-0025882,auto ticket from email?
20829,IR-0025883,Please refresh the Dev environment in full from Sunday night's Prod backup on monday
20830,IR-0025884,Needs help saving a template
20831,IR-0025885,trsy
20832,IR-0025886,test
20833,IR-0025887,Adding RFC hyperlinks
20834,IR-0025888,Action buttons are not displayen in Approval State
20835,IR-0025889,How can we grab the Problem resolution and use it for the Incident resolution?
20836,IR-0025890,Way to update dates on Announcement Portal
20837,IR-0025891,FW: tTech License
20838,IR-0025892,How can we send notification emails to a group account?
20839,IR-0025893,Cannot download Installation Files
20840,IR-0025894,New Person Picker field
20841,IR-0025895,Smartphone setup
20842,IR-0025896,ADSync Fields
20843,IR-0025897,Changing fields
20844,IR-0025898,Minto - Dev environment Service Request Module configuration 
20845,IR-0025899,ChangeGear Installation
20846,IR-0025900,Error message when launching the CG admin client in our test environment
20847,IR-0025901,Unable to access Installation files
20848,IR-0025902,Question regarding license
20850,IR-0025904,Randstad email connector error placeholder
20851,IR-0025905,Question on Change Gear "Attachments" Folder Location - Can it be move to another Drive Letter and Path ?
20852,IR-0025906,FW: How do I report on Re-open or exclude the from Open or closed in the Grid?
20853,IR-0025907,Update CIs to show service account as creator
20854,IR-0025908,AD user question
20855,IR-0025909,CUSP account for Andy Walton
20856,IR-0025910,Announcement Templates
20857,IR-0025911,Unable to upload Historical Data
20858,IR-0025912,Uploading Incident Description into current CG tickets from .xml
20859,IR-0025913,Activation Key
20860,IR-0025914,Is it possible to run CG in Andriod Environment?
20861,IR-0025915,Incident Module -  Description Field is not available to include in SQL Query.  
20862,IR-0025916,CMDB - CI Type - Service History
20863,IR-0025917,Attachments in Report Distribution Lists
20864,IR-0025918,MR2 upgrade
20865,IR-0025919,change info
20866,IR-0025920,Attachment Errors
20867,IR-0025921,Field constraints
20868,IR-0025922,New error in CG Test Server
20869,IR-0025923,can not delete RFC that is assigned
20870,IR-0025924,After upgrading to 5.0MR1 drop down is not saving data
20871,IR-0025925,Could we please ensure that messages coming into ITService@smartm.com (smartm@changegearcloud.com) do not generate incidents in Prod
20875,IR-0025929,Needs help creating a rule
20876,IR-0025930,Needs help creating a rule
20877,IR-0025931,Requester view tickets
20878,IR-0025932,SMI Korea / UFD??]_20130320 : UFD ?? ?? ?? ????
20879,IR-0025933,Cannot add approvers in the new version of ChangeGear
20880,IR-0025934,Mirror Production Environment 
20881,IR-0025935,Due Date Time
20882,IR-0025936,Issue with person picker association
20883,IR-0025937,Contracts List in CMDB Module
20884,IR-0025938,SLA Does Not Work
20885,IR-0025939,Enable Resolution field for Incident views
20886,IR-0025940,Out of Office Re: ChangeGear Password Reset Successfully
20887,IR-0025941,Could you please apply MR 2.0 to our dev environment as previously discussed?
20888,IR-0025942,Lookup list values for  Maintenance Type list
20889,IR-0025943,Out of Office Notifications Re: ChangeGear Password Reset Successfully
20890,IR-0025944,Changing Default Views on Announcement Portal
20891,IR-0025945,Survey errors
20892,IR-0025946,MR2 upgrade maduledef.xml
20893,IR-0025947,Moving Changegar to a new SQL server
20894,IR-0025948,Applying Automatic Approvals for "Routine" Changes
20895,IR-0025949,Upgrade Dev to 5.0 MR2 failed
20896,IR-0025950,Summary field is not saving  data for RFC
20897,IR-0025951,site licensed users edit forms after submission
20898,IR-0025952,client server list
20899,IR-0025953,CGWeb error on Service Request Form
20900,IR-0025954,CMDB UDF Field with label "CMDB Deployed-To Owner" not visible in Grid
20901,IR-0025955,activation file for Tigerbrands 
20902,IR-0025956,Error when editing Employee Details fields on the UAR
20903,IR-0025957,Wants to know if Administrative task can be done thru the Web Client.
20904,IR-0025958,License Activation
20905,IR-0025959,Upgrade SMART's CG Prod to MR 2.0 following Thu 21 March MR 2.0 update to Dev
20906,IR-0025960,Flex
20907,IR-0025961,After upgrade pop windows appear smaller
20908,IR-0025962,License Activation
20909,IR-0025963,Issue
20910,IR-0025964,Needs help location email notifications
20911,IR-0025965,BPA Alert
20912,IR-0025966,Crystal
20913,IR-0025967,Copying an RFC
20914,IR-0025968,Requestor field erasing
20915,IR-0025969,Discrepancies between ChangeGear Desktop and ChangeGeear Web
20916,IR-0025970,good afternoon
20917,IR-0025971,ChangeGear on Mobile Device
20918,IR-0025972,Incident to a RFC
20919,IR-0025973,Printing in Flex
20920,IR-0025974,FW: CG tickets blanking out
20921,IR-0025975,login questions
20922,IR-0025976,Feature Request
20923,IR-0025977,SLA Type Conditions
20924,IR-0025978,Questions regarding setting up additional Email Connector
20925,IR-0025979,Additional Announcement Portal Questions
20926,IR-0025980,Many Views are not available in our Change Flex Module but are in our current VPHP Change
20927,IR-0025981,Query on ChangeGear Custom Lists
20928,IR-0025982,Access Request - ChangeGear support portal
20929,IR-0025983,Push Security Awareness to production
20930,IR-0025984,SLA Type Conditions broken
20931,IR-0025985,Flex Modules
20932,IR-0025986,Email connector service
20933,IR-0025987,Email Connector
20935,IR-0025989,test
20936,IR-0025990,test
20937,IR-0025991,I need to disable the creation of new tickets from the email
20938,IR-0025992,SDK Request
20939,IR-0025993,double login issue
20940,IR-0025994,Category and Priority fields not showing up as Text in Notifications
20941,IR-0025995,License request
20942,IR-0025996,Changing a field in a tab
20943,IR-0025997,Error message - Object reference not sent to an instance of an object
20944,IR-0025998,Question on KB-0001263
20945,IR-0025999,Need to UNDELETE CG-authenticated user: sudiami
20946,IR-0026000,Placing a logo in email
20947,IR-0026001,iCenter KnowledgeBase - view all published
20948,IR-0026002,Datautil question - needs help importing printers
20949,IR-0026003,Manual on User Center configuration (MR2)
20950,IR-0026004,question
20951,IR-0026005,Issues with RDE and OryxDataSet.xsd file
20952,IR-0026006,Email Connector
20953,IR-0026007,Exception Thrown
20954,IR-0026008,Dev Refresh
20955,IR-0026009,Test refresh
20957,IR-0026011,lookup list
20958,IR-0026012,Flex Module is not displying in Self Service Portal
20959,IR-0026013,Customiztaions Announcement page
20961,IR-0026015,ADSync questions
20962,IR-0026016,Generate a report that will show all CIs with the related tickets that have affected them
20963,IR-0026017,Question about CMDB values
20964,IR-0026018,Unable to start email connector after MR2 install
20965,IR-0026019,Need Info on Auto Creation of IRs from E-Mails
20966,IR-0026020,SLA Time Remaining does not display correctly 
20967,IR-0026021,Second Email connector will not start
20968,IR-0026022,CMDB Discovery Wizard Import Failures
20969,IR-0026023,FW: Cannot add items to Misc Requirements list in CG
20970,IR-0026024,Error when modifying workflow
20971,IR-0026025,FW: Business Minutes Remaining
20972,IR-0026026,How can we Link to Attachment(s) from a parent ticket when spawning RFS child tickets in WF JS 
20973,IR-0026027,Questions about upgrading to 5.0
20974,IR-0026028,Needs help adding a service account user
20975,IR-0026029,Issue with duplicate user accounts
20976,IR-0026030,Remove CMDB Scan option
20977,IR-0026031,Unable to access ChangeGear login page without AD credentials through Web VPN
20978,IR-0026032,Schema Check
20979,IR-0026033,Error when trying to add attachment in Incident via email connector
20980,IR-0026034,Activation on dev question
20981,IR-0026035,Error Upgrading from version 5.0 MR1 to MR2
20982,IR-0026036,When using SQL Scripts to Drop Incident Tables to wipe out test tickets - ON CG restart cg_IncidentRequest is not being recreated
20983,IR-0026037,Name Changes not renaming
20984,IR-0026038,I am unable to make custom report.
20985,IR-0026039,ChangeGear error report
20986,IR-0026040,Issue with upgrade and applying license
20987,IR-0026041,Running Reports using CG Desktop Client Issue
20988,IR-0026042,Upgrading to ChangeGear MR2 in TEST environment - issue with mandatory field IT Owner
20989,IR-0026043,DataUtil Function
20990,IR-0026044,Self Service Portal
20991,IR-0026045,deleting a change ticket
20992,IR-0026046,Need My Sunview access to be updated
20993,IR-0026047,Error when importing CI's.
20994,IR-0026048,SLA questions
20995,IR-0026049,Issue with random Past Due alerts
20996,IR-0026050,How to Change Session Timeout for ChangeGear Web
20997,IR-0026051,email connector erroring on approve
20998,IR-0026052,Errors in new flex module workflow
20999,IR-0026053,templates
21000,IR-0026054,SOMEWHAT HIGH PRIORITY - BPA Not Fring
21001,IR-0026055,Procurement task form not shown on newly spawned procurement forms after MR2 install
21002,IR-0026056,Analysis tab discrepancy + dialog seclection color
21003,IR-0026057,Service Catalog portal - Change portlet displays different link texts after MR2 install
21004,IR-0026058,problems with ChangeGear and chrome and exploder
21005,IR-0026059,Forms
21006,IR-0026060,KB# for Branching Workflows
21007,IR-0026061,Enable proxy approvers for Change Advisory Board (CAB)  role
21008,IR-0026062,SDK Documentation
21009,IR-0026063,Custom Action
21010,IR-0026064,Reset Password
21011,IR-0026065,ChangeView questions
21012,IR-0026066,Change Gear 5.0 MR2 Upgrade
21013,IR-0026067,Install Entity Editor
21014,IR-0026068,Notfication issues
21015,IR-0026069,ChangeGear Knowledgebase Article KB-0001219
21016,IR-0026070,email approval is failing if summary is long
21017,IR-0026071,ChangeGear error report from Ohio Valley Electric Corporation
21018,IR-0026072,Flex Modules for ChangeGear 5.0
21019,IR-0026073,Unable to reset password 
21020,IR-0026074,Parallel Voting
21021,IR-0026075,Unable to save Proxy Approver from Web client
21022,IR-0026076,No History being written for Stati included by SMART in CG Workflow
21023,IR-0026077,Not Returning to Last View on ChangeGear 5.0
21024,IR-0026078,Query on CG Announcements Portal
21025,IR-0026079,Need to add a custom action to the allowed actions in the email connector
21026,IR-0026080,Activation on 5.0 MR2
21027,IR-0026081,Missing tab from "IT Owner" popup
21028,IR-0026082,Supported IE versions
21029,IR-0026083,How to turn on compatibility mode for ChangeGear and IE10
21030,IR-0026084,IE 8 Browser issue - when trying to add comment
21031,IR-0026085,Needs help adding a field on a template
21032,IR-0026086,attachments from emails are being stripped after it hit the email connector
