5121,Question about how to share reports created in CG under My Reports with other users.
5123,integration APIs and/or web services
5125,Scanning issue - S# Has Extra Characters
5126,FW: Setting Resource Location based on IP - RE: 2nd ChangeGear question
5127,Requesters cannot select new check boxes on custom tabs after submitting
5128,RDE update
5129,Custom Resource Type Detail Probe Problem
5130,ChangeGear error report - CGLogic The type initializer for 'OryxLogic.Discovery.ServerDiscovery' threw an exception.
5131,FW: Setting Resource Location based on IP - RE: 2nd ChangeGear question
5133,After Upgrade to 3044 - Still throwing comment prompt when just history comment is added in custom states
5135,CG client and update synchronization
5136,CG Mobile
5137,Need help keeping ASP.Net Application alive
5140,Needing explanation of CG mobile functionality and features.
5148,ChangeGear error report from ChangeGear Evaluator
5149,ChangeGear 3.5 Upgrade questions
5150,Cannot Run ChangeGear After Moving Servers
5151,RSACryptoServiceProvider file not found error in ChangeGear error report
5152,Can't see older tickets
5153,Customizations for required fields on web forms issue- BCLC
5154,License Check (Kronos)
5155,License Check (Golub)
5156,FW: Your 3.5 upgrade order has been processed
5159,Latest 3.5 build
5169,RFC "Due Today" notification not wokring correctly.
5170,Estimated size of the ChangeGear database.
5171,Announcement Portal colors
5172,Announcement Portal Completed Tab not showing announcements regarding RFC's.
5173,ChangeGear error report
5174,ChangeGear error report
5175,3.5.3044 build and customizations
5176,Want to Set Dell Serial Number with Dell Asset Tag Info from RDE
5177,Problem with updating an incident via email/GUID
5178,Promoting an incident to a change
5179,Announcment Portal not showing all unscheduled announcements.
5180,Remind Approvers notification failure
5183,Number of rows displayed in the Incidents grid.
5185,Getting error when saving a custom view.
5186,License Check (SNC-Lavalin Profac)
5187,CG 3.5 Reporting bug - Columns not sorting correctly when customized report is executed.
5188,FW: TSK-001228 Reassigned
5189,Support Request - High
5190,Support Request - High
5191,Support Request - Medium
5192,Approvals not working
5193,Support Request - Medium
5194,Many Pages of BPA History tab updates
5195,Knowledge Base Articles
5196,Object Reference Error in MapView
5198,BPA Rule Not Functioning
5199,CG Timeout Problem
5200,FW: ChangeGear Failure
5201,Error screen when viewing history
5202,ChangeGear error report
5203,CG Template Problem - Users able to delete Tasks from the implementation tab of the RFC.
5204,Save As Link in Incidents
5206,CMDB Questions
5207,ChangeGear error report
5208,Release 3.5.3044 Release notes
5209,ChangeGear error report from MillerCoors
5210,BPA Rule Not Functioning 2
5211,"Another BPA Rule matching 1 RFC, but it's blank in the results grid."
5212,Question - Importing large numbers of users
5215,Approver getting an error when trying to approve RFC.
5216,Info on item in Release Notes
5217,Cg Email connector issues - Mail Connector Log File
5219,Having the save as link text box when adding an attachments in Web AND DeskTop.
5220,Resizing / Adding fields causes other fields to be moved off of the grid
5222,Cannot delete Roles that were previously created
5225,Create a report that shows how many RFC's per user.
5228,License Check (NHS24)
5229,"License Check (Nelson, Watson & Associates)"
5231,Unable to remove name from "Business Owner" field in CMDB
5232,How can customers be automatically created in CG
5233,Issue Scanning with RDE at CORUS
5234,Adding a user to change gear
5238,XStrata Workflow Issues
5240,a quick question about LDAP
5242,Approver List Improvements
5243,ChangeGear questions: Summary field and Dashboard
5245,Problem with ChangeGear mobile
5248,Email Connector MAPI setup
5249,ChangeGear error report from Graphic Packaging International
5251,Approve Email Sending for RFCs before they are approved
5252,ChangeGear error - L_UPDATE_ENTITY_FAILED / CONCURRENCY_EXCEPTION 
5255,Serial number 
5256,Workflow Editor
5259,ChangeGear RDE not keeping description information upon rescan.
5261,Pending Approval system view in build 3.5.3044
5262,OryxLogic.Discovery.ServerDiscovery.ReadServersFromPreferencesFile
5263,Upgrade to 3044 Questions
5264,ChangeGear error report from Wayport
5267,"Waiting for Details" Status
5268,ChangeGear error report from Teck
5270,FW: Change Gear CGWeb30 error
5272,Getting no data in sent notification when using the field chooser in BPA email for RFC's.
5276,Desktop client not updating
5277,Spanish version of User Guide?
5278,Questions
5279,License Check (Zale)
5280,L_UPDATE_ENTITY_FAILED error when re-ordering CLOSED tasks in an RFC.
5281,Possible problem - duplicate "order" numbers when adding tasks to RFC via implementation tab.
5282,ChangeGear Mobile and Outlook 2007
5283,Actions no longer showing up in emails
5284,New Task Bug:  Error when a start date is entered in Web only.
5285,Quote for Programming
5286,allow approving "out of turn"?
5287,How to create BPA for SLA support
5292,FW: another funny with the GUI
5293,Product Integration with Altiris/Remedy
5294,Functionality changes coming
5295,ChangeGear error when creating an announcement.
5296,ChangeGear Mobile - Set up Email connector for MAPI
5297,Report designer
5298,Selecting an operating system user is not supported in this configuration. Please supply the user name manually.
5301,"ChangeGear error report from Newmarket International, Inc."
5311,Error 2908 when trying to install 3.5 desktop client on XP workstation
5312,Install Error at St. Lukes Hospital network
5313,Getting error when adding approvers to RFC via Desktop.
5314,"Requestor receives email stating RFC ""approved"", before all approvers have approved the RFC."
5315,Re: RFC #RFC-000528 - Approved 
5316,CG EmailConnector- System.Web.Services.Protocols.SoapException: System.Web.Services.Protocols.SoapException: Server was unable to process request. ... I_LOGIN_FAILED
5317,Where is Approver comment stored?
5318,BPA rule set to fire notification every 7 days is firing every day.
5319,Site license users automatically changing to Concurrent license users
5322,"Looking for updated license file, worried that firwall blocked it"
5324,Viewing Reports
5325,Unable to add a user from AD into CG.
5326,ChangeGear error report from Sutter Connect
5327,FW: ChangeGear Announcements
5328,Import XML Files into ChangeGear
5329,License Check (Susquehanna)
5335,License Check (United Cerebral Palsy)
5336,Trying to create URL in email notification
5337,Having possible issue with upgrading to 3044 with user licenses.
5338,Unable to remove a recipient from a Notification Rule.
5339,Billie would like to speak to someone that knows how to setup Crystal reports to attach to the ChangeGear DB. 
5340,FW: Submitted for Approval RFC-005889 - RSR - Corrected problem related to TO creation
5344,Need More info action from Pending Approval state
5346,Creating Recurring RFCs
5348,View associated IRs in CMDB
5349,Printing all details for an RFC
5352,Changegear error
5355,RDE credentials for Windows server not on domain
5358,KPI is not showing on Dashboard
5362,Incident Error
5363,FW: another funny with the GUI
5364,FW: Opened RFC #RFC-002250 - Create MRI login - Thomas Stones
5366,Questions: Redircting ChangeGear / Communication templates.
5367,Error page when trying to access web via links or running reports
5368,Knowledge Base
5370,Session Timeout issues
5371,Deleting Duplicated yet unsubmitted RFCs
5373,"Questions on how to import from xls, xml, csv"
5374,ChangeGear
5375,FW: Report error
5376,ID and IR no.s do not match
5378,Unable to Modify Imported RFCs
5379,Few Questions
5380,"Getting ""HTTP 404"" error when launching CGWEB on Server 2008 64 Bit, Running IIS7 and ASP NET 3.5."
5381,Error trying to import
5382,Approvals web client error 
5383,Needs to edit the list of Attahcment Types in the drop down of the Browse Attahcments dialogue box.
5385,Unable to ungroup approvers in an approval group.
5386,License Check (Altalink)
5387,License Check (Teck)
5388,License Check (RDM Corp)
5390,ChangeGear error report from Grinnell College
5391,RE: ChangeGear Announcements
5392,Support Request - High
5393,Approver List Not Populated
5396,ChangeGear error report
5399,RDE issues
5400,Issues with Session Timeout - Need reliable timeout
5401,Have to run a manual scan on Cisco Routers since they weren't picked up during the initial discovery.
5402,License Check (Fort Dearborn)
5403,Ticket not progressing to assigned status after deletion of approver.
5404,Web Client
5405,Support Request - Emergency;  Error when adding a user via Windows AD search.
5407,Database Move Question
5408,License Check (Taleo)
5409,Unable to see all open incidents.
5410,Rename (system) Rollback Plan to Rollback Req So BPA can be written against that field
5411,ChangeGear error report
5412,Backing up changegear
5413,License Check (SNL Financial)
5414,ChangeGear error report
5418,CG Approvers Question
5419,Default View Changes
5420,Error importing a Crystal Report into ChangeGear.
5421,ChangeGear error report from Teck
5424,Default Values in Pick Lists
5425,Questions on Help Desk Connector Integration
5426,FW: ChangeGear Error
5427,Change Gear Mobile error
5428,Email Connector is not processing email
5429,Question on Business Services
5430,Modifying ticket created w/o all required fields fires a Server Error instead of message.
5431,"Incident ID# shows when printing, instead of the IR #."
5432,RDE not scanning Solaris machines correctly
5433,Notification Rules on Submit for Approval Do not Seem to be Working
5434,ChangeGear Suite
5435,Add User Issue at AOPC
5436,Emails Seem to be getting lost in ChangeGear
5438,Email connector problem
5439,Support Request - Medium
5441,Questions about discovery
5442,Applied new license file and now service will not start
5443,ChangeGear error report
5444,Change Gear webinar
5445,FW: Your database backup
5446,Need to talk to someone in Services regarding DB layout.
5449,Issues with 3.5.3044
5450,ChangeGear 3.5 Upgrade
5451,Need Database Schema
5453,Changegear Theme Management
5454,Error logging in to ChangeGear
5455,FW: ChangeGear Info
5457,Deleted CI reappearing in Newly Discovered
5458,FW: Changegear - logon issues
5459,Can Knowledge Base articles be imported to ChangeGear
5460,Can tickets from old system be imported to ChangeGear? 
5461,ChangeGear error "CHANGE_PROPERTIES_FAILED...Cannot access a disposed object"
5462,Searching: Upper and lower casing
5464,I can seem to reliably use the web interface to search for other people's completed RFC...
